Дашборд: Tаблица 3-1-1-1-1-1-5
;СУДАК;;ЩУКА;;ГОЛАВЛЬ;;ОКУНЬ;;ЖЕРЕХ;;ПЛОТВА;;КРАСНОПЁРКА;;УКЛЕЙКА;;ЁРШ;;ПЕСКАРЬ;
;169;;194;;27;;2088;;2;;73;;12;;13;;100;;1;
;3600 гр.;;2455 гр.;;1280 гр.;;950 гр.;;910 гр.;;350 гр.;;200 гр.;;65 гр.;;55 гр.;;35 гр.;

Дашборд: Tаблица 1-1
2 679
Общий улов шт.

Дашборд: Средний улов за выезд шт.
6

Дашборд: Максимальный улов шт.
90

Дашборд: Рыбалок
456

Дашборд: Tаблица 1-2
1
2
3
4
5
6
7
8
9
10

Данные: Справочник
;08.08.21;Сеть Насосных Станций;С лодки;Воблеры;Шэды;Pontoon 21;Bet-A-Shad 63SP (7.7г) 0.4м #012;Щука;1;;2021;Андреевский
;08.08.21;Сеть Насосных Станций;С лодки;Воблеры;Шэды;Pontoon 21;Cheeky 80F-SR (8.6г) 1.2м #R60;Щука;1;;2021;Андреевский
;12.08.21;Сеть Насосных Станций;С лодки;Блёсны;Вращающиеся блёсны;DAM;Effzett Natur 3D Spinner (4г) #Pike;Щука;1;;2021;Андреевский
;14.08.21;Сеть Насосных Станций;С лодки;Воблеры;Шэды;Pontoon 21;Cheeky 80F-SR (8.6г) 1.2м #R60;Щука;1;;2021;Андреевский
;15.08.21;р.Рясник;С лодки;Блёсны;Вращающиеся блёсны;Mepps;Aglia Fluo №4 (9г) #Chartreuse;Щука;1;;2021;р.Рясник
;15.08.21;р.Рясник;С лодки;Блёсны;Вращающиеся блёсны;Grows Culture;Ball Bearing Spinner №2.5 (5.8) #BT01-006;Окунь;1;;2021;р.Рясник
;21.08.21;Сеть Насосных Станций;С лодки;Блёсны;Вращающиеся блёсны;Mepps;Aglia №2 (4.5г) #BlancRougeAG;Щука;1;;2021;Андреевский
;21.08.21;Сеть Насосных Станций;С лодки;Блёсны;Вращающиеся блёсны;Grows Culture;Ball Bearing Spinner №2.5 (5.8) #BT01-006;Щука;1;;2021;Андреевский
;21.08.21;Сеть Насосных Станций;С лодки;Воблеры;Минноу;TsuYoki;Got 90SP (7г) 0.8м #403;Щука;1;;2021;Андреевский
;21.08.21;Сеть Насосных Станций;С лодки;Блёсны;Вращающиеся блёсны;Grows Culture;Synchrony №2.5 (5г) #T01-009;Щука;1;;2021;Андреевский
;28.08.21;Сеть Насосных Станций;С лодки;Блёсны;Вращающиеся блёсны;Mepps;Aglia №2 (4.5г) #BlancRougeAG;Щука;2;;2021;Андреевский
;28.08.21;Сеть Насосных Станций;С лодки;Блёсны;Вращающиеся блёсны;Grows Culture;Ball Bearing Spinner №2.5 (5.8) #BT01-006;Щука;1;;2021;Андреевский
;28.08.21;Сеть Насосных Станций;С лодки;Блёсны;Вращающиеся блёсны;DAM;Effzett Natur 3D Spinner (4г) #Pike;Щука;1;;2021;Андреевский
;28.08.21;Сеть Насосных Станций;С лодки;Воблеры;Минноу;Yo-Zuri;L-Minnow F199 44S (5г) #M99;Щука;1;;2021;Андреевский
;05.09.21;Сеть Насосных Станций;С лодки;Блёсны;Вращающиеся блёсны;Myran;Akka (5г) #Silver;Щука;1;;2021;Андреевский
;05.09.21;Сеть Насосных Станций;С лодки;Блёсны;Вращающиеся блёсны;Lucky John;Spin-X Round №2 (5г) #GR;Щука;1;;2021;Андреевский
;05.09.21;Сеть Насосных Станций;С лодки;Блёсны;Вращающиеся блёсны;Myran;Toni (5г) #Silver;Щука;1;;2021;Андреевский
;29.09.21;р.Речица;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Baby Rockfish 1.4 #PA03;Окунь;1;;2021;Черняковское вдхр.
;30.09.21;Шламохранилище;С берега;Блёсны;Вращающиеся блёсны;Grows Culture;Ball Bearing Spinner №2.5 (5.8) #BT01-006;Окунь;1;;2021;
;01.10.21;р.Речица;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.8 #12;Окунь;1;;2021;Черняковское вдхр.
;03.10.21;Сеть Насосных Станций;С лодки;Воблеры;Минноу;TsuYoki;Watson 80SP (8.5г) 1.5м #013W;Щука;1;;2021;Андреевский
;10.10.21;р.Рясник;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Baby Rockfish 1.4 #PA03;Окунь;2;;2021;р.Рясник
;10.10.21;р.Рясник;С берега;Силиконовые приманки;Слаги;Tsuribito;Kasikomi 2.2 #D007;Ёрш;1;;2021;р.Рясник
;10.10.21;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.2 #73;Окунь;2;;2021;р.Рясник
;10.10.21;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.2 #73;Ёрш;1;;2021;р.Рясник
;10.10.21;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.8 #54;Ёрш;1;;2021;р.Рясник
;10.10.21;р.Рясник;С берега;Силиконовые приманки;Слаги;Lucky John;Troutino 1.7 #071;Окунь;1;;2021;р.Рясник
;10.10.21;р.Рясник;С берега;Силиконовые приманки;Слаги;Lucky John;Troutino 1.7 #071;Ёрш;1;;2021;р.Рясник
2022;;;;;;;;;;;;
;23.04.22;Сеть Насосных Станций;С лодки;Блёсны;Вращающиеся блёсны;Mepps;Aglia №2 (4.5г) #BlancRougeAG;Щука;1;;2022;Андреевский
;23.04.22;Сеть Насосных Станций;С лодки;Блёсны;Вращающиеся блёсны;DAM;Effzett Natur 3D Spinner (4г) #Pike;Щука;1;;2022;Андреевский
;23.04.22;Сеть Насосных Станций;С лодки;Блёсны;Вращающиеся блёсны;Myran;Mira (5г) #Guld;Щука;1;;2022;Андреевский
;01.05.22;р.Погарщина;С берега;Блёсны;Вращающиеся блёсны;Grows Culture;Synchrony №2 (4г) #T01-010;Щука;1;;2022; Городские Сады
;02.05.22;Сеть Насосных Станций;С лодки;Воблеры;Шэды;Pontoon 21;Bet-A-Shad 63SP (7.7г) 0.4м #012;Щука;2;;2022;Андреевский
;02.05.22;Сеть Насосных Станций;С лодки;Блёсны;Колеблющиеся блёсны;Grows Culture;Will'Mans 57мм (7г) #032/A;Щука;1;;2022;Андреевский
;07.05.22;Сеть Насосных Станций;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.8 #54;Окунь;2;;2022;Васин Лог
;07.05.22;Сеть Насосных Станций;С берега;Силиконовые приманки;Слаги;Lucky John;Ultra Worm 2 #PA03;Окунь;2;;2022;Васин Лог
;10.05.22;р.Рясник;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Baby Rockfish 1.4 #PA03;Ёрш;2;;2022;р.Рясник
;10.05.22;р.Рясник;С берега;Силиконовые приманки;Слаги;Tsuribito;Kasikomi 2.2 #D007;Ёрш;1;;2022;р.Рясник
;10.05.22;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.2 #73;Ёрш;1;;2022;р.Рясник
;10.05.22;р.Рясник;С берега;Силиконовые приманки;Слаги;Lucky John;Troutino 1.7 #071;Ёрш;2;;2022;р.Рясник
;10.05.22;р.Рясник;С берега;Силиконовые приманки;Слаги;Lucky John;Ultra Worm 2 #PA03;Ёрш;5;;2022;р.Рясник
;12.05.22;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.2 #73;Пескарь;1;35 гр.;2022;р.Рясник
;12.05.22;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.8 #11;Ёрш;4;;2022;р.Рясник
;12.05.22;р.Рясник;С берега;Силиконовые приманки;Слаги;Lucky John;Troutino 1.7 #S20;Ёрш;1;;2022;р.Рясник
;14.05.22;Сеть Насосных Станций;С лодки;Блёсны;Вращающиеся блёсны;Myran;Toni (5г) #Silver;Щука;1;;2022;Андреевский
;17.05.22;р.Свапа;С берега;Воблеры;Крэнки;TsuYoki;Chef SSR38F (4.2г) 0.3м #L101;Голавль;1;;2022;Михайловка
;17.05.22;р.Свапа;С берега;Воблеры;Крэнки;Jackall;Chubby 38F (4г) 1м #MattPink;Щука;1;;2022;Михайловка
;17.05.22;р.Свапа;С берега;Воблеры;Попперы;Yo-Zuri;Eba Popper F414 50F (4г) #SHKS;Жерех;1;910 гр.;2022;Михайловка
;17.05.22;р.Свапа;С берега;Блёсны;Колеблющиеся блёсны;Grows Culture;Will'Mans 57мм (7г) #032/A;Щука;1;;2022;Михайловка
;19.05.22;р.Свапа;С берега;Блёсны;Колеблющиеся блёсны;Acme;Kastmaster 52мм (10.5г) #SW138CH;Щука;1;;2022;Михайловка
;19.05.22;р.Свапа;С берега;Воблеры;Крэнки;TsuYoki;Swing XL35F (4.2г) 0.8м #829;Окунь;1;;2022;Михайловка
;25.05.22;р.Рясник;С лодки;Воблеры;Шэды;Pontoon 21;Bet-A-Shiner 82SP-SR (12.7г) 0.4м #A11;Щука;2;;2022;р.Рясник
;25.05.22;р.Рясник;С лодки;Воблеры;Минноу;TsuYoki;Chanse 130SP (22г) 0.8м #162G;Щука;1;;2022;р.Рясник
;25.05.22;р.Рясник;С лодки;Воблеры;Минноу;TsuYoki;Draga 100SP (17.3г) 1.2м #167;Щука;1;;2022;р.Рясник
;25.05.22;р.Рясник;С лодки;Воблеры;Минноу;Lucky John;Flat Minnow100F (16г) 1.8м #S15;Щука;1;;2022;р.Рясник
;25.05.22;р.Рясник;С лодки;Воблеры;Минноу;TsuYoki;Flirt 115SP (16.5г) 1.4м #050;Щука;1;;2022;р.Рясник
;25.05.22;р.Рясник;С лодки;Воблеры;Минноу;TsuYoki;Magnat 115SP (15г) 1.2м #HU;Щука;1;;2022;р.Рясник
;25.05.22;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.2 #42;Окунь;1;;2022;Старая Сетка
;25.05.22;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 2.9 #PA01;Окунь;2;;2022;Старая Сетка
;25.05.22;р.Рясник;С лодки;Воблеры;Минноу;TsuYoki;Watson 80SP (8.5г) 1.5м #013W;Щука;1;;2022;р.Рясник
;31.05.22;Гидроотвал Михайловского ГОКа;С берега;Воблеры;Крэнки;Tsuribito;Baby Crank 35FSR (3.1г) 1м #518;Уклейка;1;65 гр.;2022;Старая Сетка
;31.05.22;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Relax;King Shad 3 #L017;Судак;1;;2022;Старая Сетка
;31.05.22;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Mann’S;Lucky 2.5 #01;Голавль;1;1280 гр.;2022;Старая Сетка
;31.05.22;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Mann’S;Lucky 2.5 #01;Окунь;1;;2022;Старая Сетка
;31.05.22;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 1 #TS011;Окунь;1;;2022;Старая Сетка
;02.06.22;Железногорское Городское вдхр.;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.2 #42;Окунь;1;;2022;р.Погарщина
;02.06.22;Железногорское Городское вдхр.;С берега;Блёсны;Вращающиеся блёсны;Lucky John;Spin-X Round №2 (5г) #GR;Окунь;2;;2022;р.Погарщина
;03.06.22;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Relax;Bass 3.5 #L142;Окунь;2;;2022;Старая Сетка
;03.06.22;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Relax;Bass 3.5 #L142;Судак;1;;2022;Старая Сетка
;03.06.22;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Relax;King Shad 3 #L017;Окунь;1;;2022;Старая Сетка
;03.06.22;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Mann’S;Lucky 2.5 #01;Окунь;2;;2022;Старая Сетка
;10.06.22;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.2 #42;Ёрш;1;;2022;р.Рясник
;29.06.22;р.Речица;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Baby Rockfish 1.4 #PA03;Окунь;2;;2022;Черняковское вдхр.
;29.06.22;р.Речица;С берега;Силиконовые приманки;Слаги;Lucky John;Ultra Worm 2 #PA03;Окунь;1;;2022;Черняковское вдхр.
;02.07.22;Железногорское Городское вдхр.;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.8 #54;Окунь;1;;2022;р.Погарщина
;18.07.22;р.Речица;С берега;Силиконовые приманки;Слаги;Lucky John;Troutino 1.7 #S20;Окунь;1;;2022;Черняковское вдхр.
;06.08.22;Гидроотвал Михайловского ГОКа;С берега;Воблеры;Крэнки;Tsuribito;Baby Crank 35FSR (3.1г) 1м #518;Голавль;1;;2022;Старая Сетка
;06.08.22;р.Рясник;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Baby Rockfish 1.4 #PA03;Окунь;4;;2022;р.Рясник
;06.08.22;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.8 #11;Окунь;3;;2022;р.Рясник
;06.08.22;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Tipsy 1.2 #20;Окунь;1;;2022;р.Рясник
;06.08.22;р.Рясник;С берега;Силиконовые приманки;Слаги;Lucky John;Ultra Worm 2 #PA03;Окунь;2;;2022;р.Рясник
;05.09.22;р.Речица;С берега;Силиконовые приманки;Виброхвосты;Fanatik;Goby 2 #022;Окунь;1;;2022;Черняковское вдхр.
;05.09.22;р.Речица;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.8 #54;Окунь;1;;2022;Черняковское вдхр.
;05.09.22;р.Речица;С берега;Силиконовые приманки;Слаги;Lucky John;Ultra Worm 2 #PA03;Окунь;1;;2022;Черняковское вдхр.
;25.09.22;р.Речица;С берега;Воблеры;Шэды;Pontoon 21;Bet-A-Shiner 82SP-SR (12.7г) 0.4м #A11;Окунь;1;;2022;Черняковское вдхр.
;28.09.22;р.Речица;С берега;Блёсны;Вращающиеся блёсны;Grows Culture;Synchrony №2 (4г) #T01-010;Окунь;1;;2022;Черняковское вдхр.
;28.09.22;р.Речица;С берега;Блёсны;Вращающиеся блёсны;Grows Culture;Ball Bearing Spinner №2.5 (5.8) #BT01-006;Окунь;1;;2022;Черняковское вдхр.
;06.10.22;р.Рясник;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Baby Rockfish 1.4 #PA03;Окунь;1;;2022;р.Рясник
;06.10.22;р.Рясник;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Baby Rockfish 1.4 #PA03;Ёрш;2;;2022;р.Рясник
;06.10.22;р.Рясник;С берега;Блёсны;Колеблющиеся блёсны;Daiwa;Chinook S 53мм (7г) #Gold;Ёрш;1;;2022;р.Рясник
2023;;;;;;;;;;;;
;10.04.23;р.Чернь;С лодки;Силиконовые приманки;Виброхвосты;Keitech;Easy Shiner 3 #404;Щука;1;;2023;оз.Чернь
;10.04.23;р.Чернь;С лодки;Силиконовые приманки;Виброхвосты;Relax;Kopyto 2 #S091;Щука;1;;2023;оз.Чернь
;11.04.23;р.Рясник;С лодки;Силиконовые приманки;Виброхвосты;FRAPP;Flint 5 #25;Щука;1;;2023;р.Рясник
;11.04.23;р.Рясник;С лодки;Силиконовые приманки;Виброхвосты;Relax;Kopyto 2 #S091;Щука;1;;2023;р.Рясник
;18.04.23;р.Чернь;С лодки;Силиконовые приманки;Твистеры;Lucky John;Ballist 2.5 #PA16;Щука;1;;2023;оз.Чернь
;18.04.23;р.Чернь;С лодки;Блёсны;Колеблющиеся блёсны;Grows Culture;Will'Mans 57мм (7г) #032/A;Щука;1;;2023;оз.Чернь
;21.04.23;Железногорское Городское вдхр.;С берега;Силиконовые приманки;Слаги;CF;Tipsy 1.2 #98;Ёрш;1;;2023;р.Погарщина
;22.04.23;р.Рясник;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Baby Rockfish 1.4 #085;Окунь;1;;2023;р.Рясник
;22.04.23;р.Рясник;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Baby Rockfish 1.4 #PA03;Ёрш;1;;2023;р.Рясник
;22.04.23;р.Рясник;С берега;Силиконовые приманки;Виброхвосты;CF;Nano Minnow 1.6 #40;Окунь;1;;2023;р.Рясник
;22.04.23;р.Рясник;С берега;Силиконовые приманки;Виброхвосты;CF;Nano Minnow 1.6 #76;Ёрш;2;;2023;р.Рясник
;22.04.23;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.2 #42;Ёрш;2;;2023;р.Рясник
;22.04.23;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.2 #73;Окунь;1;;2023;р.Рясник
;22.04.23;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.8 #11;Окунь;1;;2023;р.Рясник
;22.04.23;р.Рясник;С берега;Силиконовые приманки;Виброхвосты;Reins;Rockvibe Shad 1.2 #129;Окунь;1;;2023;р.Рясник
;22.04.23;р.Рясник;С берега;Силиконовые приманки;Виброхвосты;Reins;Rockvibe Shad 1.2 #129;Ёрш;2;;2023;р.Рясник
;22.04.23;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Tipsy 1.2 #89;Окунь;2;;2023;р.Рясник
;22.04.23;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Tipsy 1.2 #98;Ёрш;2;;2023;р.Рясник
;23.04.23;р.Журавка;С лодки;Силиконовые приманки;Виброхвосты;FRAPP;Geko 4.5 #27;Щука;1;;2023;Фатеевка 
;23.04.23;р.Журавка;С лодки;Силиконовые приманки;Твистеры;Mann’S;Lucky 3 #01;Щука;1;;2023;Фатеевка 
;26.04.23;р.Рясник;С берега;Блёсны;Вращающиеся блёсны;Heron;Crack №1 (3.5г) #Arg/Black;Окунь;1;;2023;р.Рясник
;26.04.23;р.Рясник;С берега;Силиконовые приманки;Виброхвосты;CF;Nano Minnow 1.6 #40;Окунь;1;;2023;р.Рясник
;26.04.23;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.2 #42;Ёрш;6;;2023;р.Рясник
;26.04.23;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.2 #73;Ёрш;2;;2023;р.Рясник
;26.04.23;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.8 #11;Окунь;1;;2023;р.Рясник
;26.04.23;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Tipsy 1.2 #20;Окунь;1;;2023;р.Рясник
;26.04.23;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Tipsy 1.2 #98;Ёрш;4;;2023;р.Рясник
;26.04.23;р.Рясник;С берега;Силиконовые приманки;Слаги;CF;Tipsy 1.2 #98;Окунь;1;;2023;р.Рясник
;26.04.23;р.Рясник;С берега;Силиконовые приманки;Слаги;Lucky John;Troutino 1.7 #071;Окунь;1;;2023;р.Рясник
;05.05.23;р.Рясник;С берега;Силиконовые приманки;Виброхвосты;Relax;Kopyto 2 #S091;Щука;1;;2023;р.Рясник
;08.05.23;р.Свапа;С берега;Воблеры;Крэнки;TsuYoki;Swing XL35F (4.2г) 0.8м #829;Щука;1;;2023;Михайловка
;09.05.23;р.Чернь;С лодки;Силиконовые приманки;Виброхвосты;Lucky John;Impact Shad 3 #X008;Щука;1;;2023;оз.Чернь
;09.05.23;р.Чернь;С лодки;Силиконовые приманки;Виброхвосты;Relax;Kopyto 2 #S091;Щука;1;;2023;оз.Чернь
;09.05.23;р.Чернь;С лодки;Силиконовые приманки;Виброхвосты;Lucky John;Spark Tail 2 #085;Щука;1;;2023;оз.Чернь
;09.05.23;р.Чернь;С лодки;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 2.4 #085;Щука;4;;2023;оз.Чернь
;12.05.23;р.Речица;С берега;Силиконовые приманки;Виброхвосты;CF;Nano Minnow 1.6 #76;Ёрш;1;55 гр.;2023;Черняковское вдхр.
;12.05.23;р.Речица;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.2 #73;Уклейка;1;;2023;Черняковское вдхр.
;13.05.23;р.Рясник;С лодки;Воблеры;Минноу;TsuYoki;Magnat 115SP (15г) 1.2м #HU;Щука;1;;2023;р.Рясник
;21.05.23;р.Журавка;С лодки;Воблеры;Минноу;Pontoon 21;Cablista 105SP-SMR (13.2г) 1.8м #081;Щука;1;;2023;Фатеевка 
;21.05.23;р.Журавка;С лодки;Силиконовые приманки;Виброхвосты;Relax;Kopyto 2 #S091;Щука;1;;2023;Фатеевка 
;27.05.23;р.Рясник;С лодки;Силиконовые приманки;Виброхвосты;Relax;Bass 3.5 #L142;Щука;1;;2023;р.Рясник
;27.05.23;р.Рясник;С лодки;Воблеры;Минноу;Lucky John;Flat Minnow100F (16г) 1.8м #S15;Щука;1;;2023;р.Рясник
;27.05.23;р.Рясник;С лодки;Силиконовые приманки;Виброхвосты;FRAPP;Flint 5 #25;Щука;1;;2023;р.Рясник
;27.05.23;р.Рясник;С лодки;Силиконовые приманки;Виброхвосты;FRAPP;Geko 4.5 #27;Щука;1;;2023;р.Рясник
;27.05.23;р.Рясник;С лодки;Силиконовые приманки;Виброхвосты;Relax;Ohio 4 #S471;Щука;1;;2023;р.Рясник
;18.06.23;р.Смородинка;С берега;Блёсны;Вращающиеся блёсны;Myran;Agat (5г) #Silver;Окунь;1;;2023;Расторг
;18.06.23;р.Смородинка;С берега;Блёсны;Вращающиеся блёсны;Mepps;Aglia Long №1+ (6г) #AG;Окунь;1;;2023;Расторг
;18.06.23;р.Смородинка;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Baby Rockfish 1.4 #PA03;Окунь;7;;2023;Расторг
;18.06.23;р.Смородинка;С берега;Силиконовые приманки;Виброхвосты;Relax;Kopyto 1 #S196;Окунь;11;;2023;Расторг
;18.06.23;р.Смородинка;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.8 #11;Окунь;3;;2023;Расторг
;18.06.23;р.Смородинка;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.8 #54;Окунь;1;;2023;Расторг
;18.06.23;р.Смородинка;С берега;Силиконовые приманки;Виброхвосты;Reins;Rockvibe Shad 1.2 #129;Окунь;4;;2023;Расторг
;18.06.23;р.Смородинка;С берега;Силиконовые приманки;Слаги;CF;Tipsy 1.2 #20;Окунь;3;;2023;Расторг
;18.06.23;р.Смородинка;С берега;Силиконовые приманки;Слаги;Lucky John;Ultra Worm 2 #PA03;Окунь;7;;2023;Расторг
;18.06.23;р.Смородинка;С берега;Силиконовые приманки;Слаги;Lucky John;Ultra Worm 2 #S15;Окунь;2;;2023;Расторг
;20.06.23;р.Смородинка;С берега;Силиконовые приманки;Твистеры;Lucky John;Ballist 2.5 #F05;Окунь;1;;2023;Расторг
;20.06.23;р.Смородинка;С берега;Силиконовые приманки;Виброхвосты;Fanatik;Goby 2 #022;Окунь;1;;2023;Расторг
;20.06.23;р.Смородинка;С берега;Силиконовые приманки;Виброхвосты;Relax;Kopyto 1 #S196;Окунь;3;;2023;Расторг
;20.06.23;р.Смородинка;С берега;Силиконовые приманки;Виброхвосты;Relax;Kopyto 1 #S221;Окунь;2;;2023;Расторг
;20.06.23;р.Смородинка;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.2 #73;Окунь;1;;2023;Расторг
;20.06.23;р.Смородинка;С берега;Силиконовые приманки;Слаги;CF;Polaris 1.8 #11;Окунь;2;;2023;Расторг
;20.06.23;р.Смородинка;С берега;Силиконовые приманки;Виброхвосты;Reins;Rockvibe Shad 1.2 #129;Окунь;1;;2023;Расторг
;20.06.23;р.Смородинка;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Spark Tail 2 #085;Окунь;7;;2023;Расторг
;20.06.23;р.Смородинка;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 2 #085;Окунь;2;;2023;Расторг
;20.06.23;р.Смородинка;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 2 #085;Судак;1;;2023;Расторг
;20.06.23;р.Смородинка;С берега;Силиконовые приманки;Слаги;CF;Tipsy 1.2 #98;Окунь;5;;2023;Расторг
;21.06.23;р.Смородинка;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Baby Rockfish 1.4 #PA03;Окунь;4;;2023;Расторг
;21.06.23;р.Смородинка;С берега;Силиконовые приманки;Виброхвосты;Fanatik;Goby 2 #022;Окунь;1;;2023;Расторг
;21.06.23;р.Смородинка;С берега;Силиконовые приманки;Виброхвосты;Relax;Kopyto 1 #S006;Окунь;2;;2023;Расторг
;21.06.23;р.Смородинка;С берега;Силиконовые приманки;Виброхвосты;Relax;Kopyto 1 #S196;Судак;1;;2023;Расторг
;21.06.23;р.Смородинка;С берега;Силиконовые приманки;Виброхвосты;Reins;Rockvibe Shad 1.2 #129;Окунь;8;;2023;Расторг
;21.06.23;р.Смородинка;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Spark Tail 2 #085;Окунь;2;;2023;Расторг
;21.06.23;р.Смородинка;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 2 #F08;Окунь;1;;2023;Расторг
;21.06.23;р.Смородинка;С берега;Силиконовые приманки;Слаги;Lucky John;Ultra Worm 2 #PA03;Окунь;3;;2023;Расторг
;07.07.23;р.Смородинка;С берега;Силиконовые приманки;Виброхвосты;Kosadaka;Buggy 2 #MO;Окунь;1;;2023;Расторг
;07.07.23;р.Смородинка;С берега;Блёсны;Вращающиеся блёсны;Grows Culture;Synchrony №2 (4г) #T01-010;Окунь;1;;2023;Расторг
;07.07.23;р.Смородинка;С берега;Силиконовые приманки;Слаги;Lucky John;Ultra Worm 2 #PA03;Окунь;1;;2023;Расторг
;30.07.23;р.Речица;С берега;Блёсны;Вращающиеся блёсны;Myran;Akka (5г) #Silver;Окунь;1;;2023;Черняковское вдхр.
;30.07.23;р.Речица;С берега;Блёсны;Вращающиеся блёсны;Grows Culture;Synchrony №2 (4г) #T01-010;Окунь;1;;2023;Черняковское вдхр.
;05.08.23;р.Чернь;С лодки;Силиконовые приманки;Виброхвосты;Lucky John;Baby Rockfish 1.4 #085;Ёрш;1;;2023;р.Чернь
;05.08.23;р.Чернь;С лодки;Силиконовые приманки;Виброхвосты;Kosadaka;Buggy 2 #MO;Окунь;7;;2023;р.Чернь
;05.08.23;р.Чернь;С лодки;Силиконовые приманки;Личинки;Kosadaka;BugSY 1.6 #OT;Окунь;1;;2023;р.Чернь
;05.08.23;р.Чернь;С лодки;Силиконовые приманки;Виброхвосты;Relax;Kopyto 1 #S060;Окунь;2;;2023;р.Чернь
;05.08.23;р.Чернь;С лодки;Силиконовые приманки;Виброхвосты;Relax;Kopyto 1 #S196;Окунь;2;;2023;р.Чернь
;05.08.23;р.Чернь;С лодки;Силиконовые приманки;Виброхвосты;CF;Nano Minnow 1.6 #40;Окунь;1;;2023;р.Чернь
;05.08.23;р.Чернь;С лодки;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #01;Окунь;1;;2023;р.Чернь
;05.08.23;р.Чернь;С лодки;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #16;Окунь;2;;2023;р.Чернь
;05.08.23;р.Чернь;С лодки;Силиконовые приманки;Слаги;CF;Polaris 1.2 #73;Окунь;1;;2023;р.Чернь
;05.08.23;р.Чернь;С лодки;Силиконовые приманки;Виброхвосты;Reins;Rockvibe Shad 1.2 #129;Окунь;5;;2023;р.Чернь
;05.08.23;р.Чернь;С лодки;Силиконовые приманки;Слаги;CF;Tipsy 1.2 #20;Окунь;1;;2023;р.Чернь
;05.08.23;р.Чернь;С лодки;Силиконовые приманки;Слаги;CF;Tipsy 1.2 #98;Окунь;2;;2023;р.Чернь
